playerID,yearID,gameNumber,teamID,leagueID,playedInGame,startingPosition
allendi01,1965,0,PHI,NL,1,5.0
willsma01,1965,0,LAN,NL,1,6.0
stargwi01,1965,0,PIT,NL,1,7.0
mayswi01,1965,0,SFN,NL,1,8.0
aaronha01,1965,0,MLN,NL,1,9.0
callijo01,1965,0,PHI,NL,0,
cardele01,1965,0,CIN,NL,1,
clemero01,1965,0,PIT,NL,1,
drysddo01,1965,0,LAN,NL,1,
edwarjo01,1965,0,CIN,NL,0,
ellissa01,1965,0,CIN,NL,0,
farretu01,1965,0,HOU,NL,1,
gibsobo01,1965,0,SLN,NL,1,
koufasa01,1965,0,LAN,NL,1,
kraneed01,1965,0,NYN,NL,0,
malonji01,1965,0,CIN,NL,1,
robinfr02,1965,0,CIN,NL,1,
rojasco01,1965,0,PHI,NL,1,
santoro01,1965,0,CHN,NL,1,
vealebo01,1965,0,PIT,NL,0,
willibi01,1965,0,CHN,NL,1,
mclaide01,1966,0,DET,AL,1,1.0
freehbi01,1966,0,DET,AL,1,2.0
scottge02,1966,0,BOS,AL,1,3.0
knoopbo01,1966,0,CAL,AL,1,4.0
robinbr01,1966,0,BAL,AL,1,5.0
mcauldi01,1966,0,DET,AL,1,6.0
robinfr02,1966,0,BAL,AL,1,7.0
kalinal01,1966,0,DET,AL,1,8.0
olivato01,1966,0,MIN,AL,1,9.0
ageeto01,1966,0,CHA,AL,1,
barbest01,1966,0,BAL,AL,0,
batteea01,1966,0,MIN,AL,1,
bellga01,1966,0,CLE,AL,0,
cashno01,1966,0,DET,AL,1,
colavro01,1966,0,CLE,AL,1,
etchean01,1966,0,BAL,AL,0,
fregoji01,1966,0,CAL,AL,1,
hunteca01,1966,0,KC1,AL,0,
kaatji01,1966,0,MIN,AL,1,
killeha01,1966,0,MIN,AL,1,
mcdowsa01,1966,0,CLE,AL,0,
richabo01,1966,0,NYA,AL,1,
richepe01,1966,0,WS2,AL,1,
siebeso01,1966,0,CLE,AL,1,
stottme01,1966,0,NYA,AL,1,
yastrca01,1966,0,BOS,AL,0,
koufasa01,1966,0,LAN,NL,1,1.0
torrejo01,1966,0,ATL,NL,1,2.0
mccovwi01,1966,0,SFN,NL,1,3.0
lefebji01,1966,0,LAN,NL,1,4.0
santoro01,1966,0,CHN,NL,1,5.0
cardele01,1966,0,CIN,NL,1,6.0
aaronha01,1966,0,ATL,NL,1,7.0
mayswi01,1966,0,SFN,NL,1,8.0
clemero01,1966,0,PIT,NL,1,9.0
allendi01,1966,0,PHI,NL,1,
aloufe01,1966,0,ATL,NL,0,
bunniji01,1966,0,PHI,NL,1,
floodcu01,1966,0,SLN,NL,1,
gibsobo01,1966,0,SLN,NL,0,
halleto01,1966,0,SFN,NL,0,
hartji01,1966,0,SFN,NL,1,
huntro01,1966,0,NYN,NL,1,
maricju01,1966,0,SFN,NL,1,
mccarti01,1966,0,SLN,NL,1,
mccoobi01,1966,0,CIN,NL,0,
morgajo02,1966,0,HOU,NL,0,
perryga01,1966,0,SFN,NL,1,
raymocl01,1966,0,HOU,NL,0,
reganph01,1966,0,LAN,NL,0,
stargwi01,1966,0,PIT,NL,1,
vealebo01,1966,0,PIT,NL,0,
willsma01,1966,0,LAN,NL,1,
chancde01,1967,0,MIN,AL,1,1.0
freehbi01,1967,0,DET,AL,1,2.0
killeha01,1967,0,MIN,AL,1,3.0
carewro01,1967,0,MIN,AL,1,4.0
robinbr01,1967,0,BAL,AL,1,5.0
petrori01,1967,0,BOS,AL,1,6.0
yastrca01,1967,0,BOS,AL,1,7.0
olivato01,1967,0,MIN,AL,1,8.0
conigto01,1967,0,BOS,AL,1,9.0
ageeto01,1967,0,CHA,AL,1,
alvisma01,1967,0,CLE,AL,1,
berryke01,1967,0,CHA,AL,1,
casanpa01,1967,0,WS2,AL,0,
downial01,1967,0,NYA,AL,1,
etchean01,1967,0,BAL,AL,0,
fregoji01,1967,0,CAL,AL,1,
hargast01,1967,0,CLE,AL,0,
horlejo01,1967,0,CHA,AL,0,
hunteca01,1967,0,KC1,AL,1,
kalinal01,1967,0,DET,AL,0,
lonboji01,1967,0,BOS,AL,0,
mantlmi01,1967,0,NYA,AL,1,
mcauldi01,1967,0,DET,AL,1,
mcgloji01,1967,0,CAL,AL,1,
minchdo01,1967,0,CAL,AL,1,
peterga01,1967,0,CHA,AL,1,
robinfr02,1967,0,BAL,AL,0,
maricju01,1967,0,SFN,NL,1,1.0
torrejo01,1967,0,ATL,NL,1,2.0
cepedor01,1967,0,SLN,NL,1,3.0
mazerbi01,1967,0,PIT,NL,1,4.0
allendi01,1967,0,PHI,NL,1,5.0
alleyge01,1967,0,PIT,NL,1,6.0
brocklo01,1967,0,SLN,NL,1,7.0
aaronha01,1967,0,ATL,NL,1,8.0
clemero01,1967,0,PIT,NL,1,9.0
bankser01,1967,0,CHN,NL,1,
cuellmi01,1967,0,HOU,NL,1,
drysddo01,1967,0,LAN,NL,1,
gibsobo01,1967,0,SLN,NL,1,
halleto01,1967,0,SFN,NL,1,
helmsto01,1967,0,CIN,NL,1,
jenkife01,1967,0,CHN,NL,1,
lemasde01,1967,0,ATL,NL,0,
mayswi01,1967,0,SFN,NL,1,
mccarti01,1967,0,SLN,NL,1,
osteecl01,1967,0,LAN,NL,0,
perezto01,1967,0,CIN,NL,1,
rosepe01,1967,0,CIN,NL,1,
seaveto01,1967,0,NYN,NL,1,
shortch02,1967,0,PHI,NL,1,
staubru01,1967,0,HOU,NL,1,
wynnji01,1967,0,HOU,NL,1,
tiantlu01,1968,0,CLE,AL,1,1.0
freehbi01,1968,0,DET,AL,1,2.0
killeha01,1968,0,MIN,AL,1,3.0
carewro01,1968,0,MIN,AL,1,4.0
robinbr01,1968,0,BAL,AL,1,5.0
fregoji01,1968,0,CAL,AL,1,6.0
hortowi01,1968,0,DET,AL,1,7.0
yastrca01,1968,0,BOS,AL,1,8.0
howarfr01,1968,0,WS2,AL,1,9.0
azcuejo01,1968,0,CLE,AL,1,
bellga01,1968,0,BOS,AL,0,
campabe01,1968,0,OAK,AL,1,
wynegbu01,1976,0,MIN,AL,1,
yastrca01,1976,0,BOS,AL,1,
jonesra01,1976,0,SDN,NL,1,1.0
benchjo01,1976,0,CIN,NL,1,2.0
garvest01,1976,0,LAN,NL,1,3.0
morgajo02,1976,0,CIN,NL,1,4.0
rosepe01,1976,0,CIN,NL,1,5.0
conceda01,1976,0,CIN,NL,1,6.0
luzingr01,1976,0,PHI,NL,1,7.0
fostege01,1976,0,CIN,NL,1,8.0
kingmda01,1976,0,NYN,NL,1,9.0
boonebo01,1976,0,PHI,NL,1,
bowala01,1976,0,PHI,NL,1,
cashda01,1976,0,PHI,NL,1,
cedence01,1976,0,HOU,NL,1,
ceyro01,1976,0,LAN,NL,1,
forscke01,1976,0,HOU,NL,1,
frymawo01,1976,0,MON,NL,0,
griffke01,1976,0,CIN,NL,1,
matlajo01,1976,0,NYN,NL,0,
mcbriba01,1976,0,SLN,NL,0,
messean01,1976,0,ATL,NL,0,
montejo01,1976,0,SFN,NL,1,
oliveal01,1976,0,PIT,NL,1,
perezto01,1976,0,CIN,NL,1,
rhoderi01,1976,0,LAN,NL,1,
russebi01,1976,0,LAN,NL,1,
ruthvdi01,1976,0,ATL,NL,0,
schmimi01,1976,0,PHI,NL,1,
seaveto01,1976,0,NYN,NL,1,
swishst01,1976,0,CHN,NL,0,
palmeji01,1977,0,BAL,AL,1,1.0
fiskca01,1977,0,BOS,AL,1,2.0
carewro01,1977,0,MIN,AL,1,3.0
randowi01,1977,0,NYA,AL,1,4.0
brettge01,1977,0,KCA,AL,1,5.0
burleri01,1977,0,BOS,AL,1,6.0
ziskri01,1977,0,CHA,AL,1,7.0
yastrca01,1977,0,BOS,AL,1,8.0
jacksre01,1977,0,NYA,AL,1,9.0
bluevi01,1977,0,OAK,AL,0,
campabe01,1977,0,TEX,AL,1,
campbbi02,1977,0,BOS,AL,1,
eckerde01,1977,0,CLE,AL,1,
fairlro01,1977,0,TOR,AL,1,
fidryma01,1977,0,DET,AL,0,
grosswa01,1977,0,OAK,AL,0,
hislela01,1977,0,MIN,AL,1,
jonesru01,1977,0,SEA,AL,1,
kernji01,1977,0,CLE,AL,1,
larocda01,1977,0,CAL,AL,1,
lylesp01,1977,0,NYA,AL,1,
lynnfr01,1977,0,BOS,AL,1,
moneydo01,1977,0,MIL,AL,0,
munsoth01,1977,0,NYA,AL,1,
nettlgr01,1977,0,NYA,AL,1,
riceji01,1977,0,BOS,AL,1,
ryanno01,1977,0,CAL,AL,0,
scottge02,1977,0,BOS,AL,1,
singlke01,1977,0,BAL,AL,1,
slatoji01,1977,0,MIL,AL,0,
tananfr01,1977,0,CAL,AL,0,
thompja01,1977,0,DET,AL,0,
wynegbu01,1977,0,MIN,AL,1,
suttodo01,1977,0,LAN,NL,1,1.0
benchjo01,1977,0,CIN,NL,1,2.0
garvest01,1977,0,LAN,NL,1,3.0
morgajo02,1977,0,CIN,NL,1,4.0
ceyro01,1977,0,LAN,NL,1,5.0
conceda01,1977,0,CIN,NL,1,6.0
luzingr01,1977,0,PHI,NL,1,7.0
fostege01,1977,0,CIN,NL,1,8.0
parkeda01,1977,0,PIT,NL,1,9.0
andujjo01,1977,0,HOU,NL,0,
candejo01,1977,0,PIT,NL,0,
carltst01,1977,0,PHI,NL,0,
gossari01,1977,0,PIT,NL,1,
griffke01,1977,0,CIN,NL,0,
lavelga01,1977,0,SFN,NL,1,
montawi01,1977,0,ATL,NL,1,
moralje01,1977,0,CHN,NL,1,
reuscri01,1977,0,CHN,NL,1,
rosepe01,1977,0,CIN,NL,1,
schmimi01,1977,0,PHI,NL,1,
seaveto01,1977,0,NYN,NL,1,
simmote01,1977,0,SLN,NL,1,
smithre06,1977,0,LAN,NL,1,
stearjo01,1977,0,NYN,NL,1,
suttebr01,1977,0,CHN,NL,0,
templga01,1977,0,SLN,NL,1,
trillma01,1977,0,CHN,NL,1,
valenel01,1977,0,MON,NL,1,
winfida01,1977,0,SDN,NL,1,
palmeji01,1978,0,BAL,AL,1,1.0
fiskca01,1978,0,BOS,AL,1,2.0
carewro01,1978,0,MIN,AL,1,3.0
moneydo01,1978,0,MIL,AL,1,4.0
brettge01,1978,0,KCA,AL,1,5.0
patekfr01,1978,0,KCA,AL,1,6.0
riceji01,1978,0,BOS,AL,1,7.0
lynnfr01,1978,0,BOS,AL,1,8.0
ziskri01,1978,0,TEX,AL,1,9.0
burleri01,1978,0,BOS,AL,0,
evansdw01,1978,0,BOS,AL,1,
flanami01,1978,0,BAL,AL,0,
gossari01,1978,0,NYA,AL,1,
guidrro01,1978,0,NYA,AL,1,
hislela01,1978,0,MIL,AL,1,
howelro02,1978,0,TOR,AL,1,
jacksre01,1978,0,NYA,AL,0,
keougma02,1978,0,OAK,AL,1,
kernji01,1978,0,CLE,AL,1,
lemonch01,1978,0,CHA,AL,1,
munsoth01,1978,0,NYA,AL,0,
murraed02,1978,0,BAL,AL,0,
nettlgr01,1978,0,NYA,AL,1,
porteda02,1978,0,KCA,AL,1,
remyje01,1978,0,BOS,AL,0,
reynocr01,1978,0,SEA,AL,0,
sorenla01,1978,0,MIL,AL,1,
sundbji01,1978,0,TEX,AL,1,
tananfr01,1978,0,CAL,AL,0,
thompja01,1978,0,DET,AL,1,
whitefr01,1978,0,KCA,AL,1,
yastrca01,1978,0,BOS,AL,0,
bluevi01,1978,0,SFN,NL,1,1.0
simmote01,1978,0,SLN,NL,1,2.0
garvest01,1978,0,LAN,NL,1,3.0
morgajo02,1978,0,CIN,NL,1,4.0
rosepe01,1978,0,CIN,NL,1,5.0
bowala01,1978,0,PHI,NL,1,6.0
luzingr01,1978,0,PHI,NL,1,7.0
fostege01,1978,0,CIN,NL,1,8.0
mondari01,1978,0,LAN,NL,1,9.0
benchjo01,1978,0,CIN,NL,0,
boonebo01,1978,0,PHI,NL,1,
burroje01,1978,0,ATL,NL,0,
ceyro01,1978,0,LAN,NL,1,
clarkja01,1978,0,SFN,NL,1,
conceda01,1978,0,CIN,NL,1,
fingero01,1978,0,SDN,NL,1,
grimsro02,1978,0,MON,NL,0,
johnto01,1978,0,LAN,NL,0,
lopesda01,1978,0,LAN,NL,1,
niekrph01,1978,0,ATL,NL,1,
pocorbi01,1978,0,ATL,NL,1,
puhlte01,1978,0,HOU,NL,0,
rogerst01,1978,0,MON,NL,1,
seaveto01,1978,0,CIN,NL,0,
smithre06,1978,0,LAN,NL,1,
stargwi01,1978,0,PIT,NL,1,
suttebr01,1978,0,CHN,NL,1,
winfida01,1978,0,SDN,NL,1,
zachrpa01,1978,0,NYN,NL,0,
ryanno01,1979,0,CAL,AL,1,1.0
porteda02,1979,0,KCA,AL,1,2.0
yastrca01,1979,0,BOS,AL,1,3.0
whitefr01,1979,0,KCA,AL,1,4.0
brettge01,1979,0,KCA,AL,1,5.0
smallro02,1979,0,MIN,AL,1,6.0
baylodo01,1979,0,CAL,AL,1,7.0
lynnfr01,1979,0,BOS,AL,1,8.0
riceji01,1979,0,BOS,AL,1,9.0
bochtbr01,1979,0,SEA,AL,1,
burleri01,1979,0,BOS,AL,1,
carewro01,1979,0,CAL,AL,0,
clearma01,1979,0,CAL,AL,1,
coopece01,1979,0,MIL,AL,1,
downibr01,1979,0,CAL,AL,1,
grichbo01,1979,0,CAL,AL,1,
guidrro01,1979,0,NYA,AL,1,
jacksre01,1979,0,NYA,AL,1,
johnto01,1979,0,NYA,AL,0,
kempst01,1979,0,DET,AL,1,
kernji01,1979,0,TEX,AL,1,
lemanda01,1979,0,TOR,AL,0,
lemonch01,1979,0,CHA,AL,1,
mongesi01,1979,0,CLE,AL,0,
nettlgr01,1979,0,NYA,AL,1,
newmaje01,1979,0,OAK,AL,0,
singlke01,1979,0,BAL,AL,1,
stanhdo01,1979,0,BAL,AL,0,
stanlbo01,1979,0,BOS,AL,1,
carltst01,1979,0,PHI,NL,1,1.0
boonebo01,1979,0,PHI,NL,1,2.0
garvest01,1979,0,LAN,NL,1,3.0
lopesda01,1979,0,LAN,NL,1,4.0
schmimi01,1979,0,PHI,NL,1,5.0
bowala01,1979,0,PHI,NL,1,6.0
fostege01,1979,0,CIN,NL,1,7.0
winfida01,1979,0,SDN,NL,1,8.0
parkeda01,1979,0,PIT,NL,1,9.0
andujjo01,1979,0,HOU,NL,1,
benchjo01,1979,0,CIN,NL,0,
brocklo01,1979,0,SLN,NL,1,
cartega01,1979,0,MON,NL,1,
ceyro01,1979,0,LAN,NL,1,
clarkja01,1979,0,SFN,NL,1,
conceda01,1979,0,CIN,NL,0,
hernake01,1979,0,SLN,NL,1,
kingmda01,1979,0,CHN,NL,0,
lacosmi01,1979,0,CIN,NL,1,
matthga01,1979,0,ATL,NL,1,
mazzile01,1979,0,NYN,NL,1,
morgajo02,1979,0,CIN,NL,1,
niekrjo01,1979,0,HOU,NL,0,
parrila01,1979,0,MON,NL,1,
perryga01,1979,0,SDN,NL,1,
reynocr01,1979,0,HOU,NL,1,
rogerst01,1979,0,MON,NL,1,
rosepe01,1979,0,PHI,NL,1,
sambijo01,1979,0,HOU,NL,1,
simmote01,1979,0,SLN,NL,0,
stearjo01,1979,0,NYN,NL,0,
suttebr01,1979,0,CHN,NL,1,
templga01,1979,0,SLN,NL,0,
stonest01,1980,0,BAL,AL,1,1.0
fiskca01,1980,0,BOS,AL,1,2.0
carewro01,1980,0,CAL,AL,1,3.0
randowi01,1980,0,NYA,AL,1,4.0
nettlgr01,1980,0,NYA,AL,1,5.0
dentbu01,1980,0,NYA,AL,1,6.0
oglivbe01,1980,0,MIL,AL,1,7.0
lynnfr01,1980,0,BOS,AL,1,8.0
jacksre01,1980,0,NYA,AL,1,9.0
bellbu01,1980,0,TEX,AL,1,
brettge01,1980,0,KCA,AL,0,
bumbral01,1980,0,BAL,AL,1,
burgmto01,1980,0,BOS,AL,0,
coopece01,1980,0,MIL,AL,1,
farmeed01,1980,0,CHA,AL,1,
gossari01,1980,0,NYA,AL,1,
grichbo01,1980,0,CAL,AL,1,
gurala01,1980,0,KCA,AL,0,
henderi01,1980,0,OAK,AL,1,
honeyri01,1980,0,SEA,AL,0,
johnto01,1980,0,NYA,AL,1,
landrke01,1980,0,MIN,AL,1,
molitpa01,1980,0,MIL,AL,0,
oliveal01,1980,0,TEX,AL,1,
ortajo01,1980,0,CLE,AL,0,
parrila02,1980,0,DET,AL,1,
porteda02,1980,0,KCA,AL,1,
riceji01,1980,0,BOS,AL,0,
stiebda01,1980,0,TOR,AL,1,
trammal01,1980,0,DET,AL,1,
yountro01,1980,0,MIL,AL,1,
richajr01,1980,0,HOU,NL,1,1.0
benchjo01,1980,0,CIN,NL,1,2.0
garvest01,1980,0,LAN,NL,1,3.0
lopesda01,1980,0,LAN,NL,1,4.0
reitzke01,1980,0,SLN,NL,1,5.0
russebi01,1980,0,LAN,NL,1,6.0
kingmda01,1980,0,CHN,NL,1,7.0
smithre06,1980,0,LAN,NL,1,8.0
parkeda01,1980,0,PIT,NL,1,9.0
bibbyji01,1980,0,PIT,NL,1,
bluevi01,1980,0,SFN,NL,0,
carltst01,1980,0,PHI,NL,0,
cartega01,1980,0,MON,NL,1,
conceda01,1980,0,CIN,NL,1,
cruzjo01,1980,0,HOU,NL,0,
garneph01,1980,0,PIT,NL,1,
griffke01,1980,0,CIN,NL,1,
hendrge01,1980,0,SLN,NL,1,
hernake01,1980,0,SLN,NL,1,
knighra01,1980,0,CIN,NL,1,
murphda05,1980,0,ATL,NL,1,
reussje01,1980,0,LAN,NL,1,
rosepe01,1980,0,PHI,NL,1,
schmimi01,1980,0,PHI,NL,0,
stearjo01,1980,0,NYN,NL,1,
suttebr01,1980,0,CHN,NL,1,
tekulke01,1980,0,PIT,NL,0,
welchbo01,1980,0,LAN,NL,1,
whitsed01,1980,0,SFN,NL,0,
winfida01,1980,0,SDN,NL,1,
morrija02,1981,0,DET,AL,1,1.0
fiskca01,1981,0,CHA,AL,1,2.0
carewro01,1981,0,CAL,AL,1,3.0
randowi01,1981,0,NYA,AL,1,4.0
brettge01,1981,0,KCA,AL,1,5.0
dentbu01,1981,0,NYA,AL,1,6.0
singlke01,1981,0,BAL,AL,1,7.0
winfida01,1981,0,NYA,AL,1,8.0
jacksre01,1981,0,NYA,AL,1,9.0
armasto01,1981,0,OAK,AL,1,
barkele01,1981,0,CLE,AL,1,
bellbu01,1981,0,TEX,AL,1,
burleri01,1981,0,CAL,AL,1,
burnsbr01,1981,0,CHA,AL,0,
saxst01,1982,0,LAN,NL,1,
smithlo01,1982,0,SLN,NL,1,
smithoz01,1982,0,SLN,NL,1,
sotoma01,1982,0,CIN,NL,1,
stearjo01,1982,0,NYN,NL,1,
thompja01,1982,0,PIT,NL,1,
valenfe01,1982,0,LAN,NL,1,
stiebda01,1983,0,TOR,AL,1,1.0
simmote01,1983,0,MIL,AL,1,2.0
carewro01,1983,0,CAL,AL,1,3.0
trillma01,1983,0,CLE,AL,1,4.0
brettge01,1983,0,KCA,AL,1,5.0
yountro01,1983,0,MIL,AL,1,6.0
riceji01,1983,0,BOS,AL,1,7.0
lynnfr01,1983,0,CAL,AL,1,8.0
winfida01,1983,0,NYA,AL,1,9.0
boonebo01,1983,0,CAL,AL,1,
coopece01,1983,0,MIL,AL,1,
decindo01,1983,0,CAL,AL,1,
guidrro01,1983,0,NYA,AL,0,
henderi01,1983,0,OAK,AL,1,
honeyri01,1983,0,TEX,AL,1,
jacksre01,1983,0,CAL,AL,0,
kittlro01,1983,0,CHA,AL,1,
lopezau01,1983,0,DET,AL,0,
martiti01,1983,0,BAL,AL,0,
murraed02,1983,0,BAL,AL,1,
oglivbe01,1983,0,MIL,AL,1,
parrila02,1983,0,DET,AL,1,
quiseda01,1983,0,KCA,AL,1,
ripkeca01,1983,0,BAL,AL,1,
stanlbo01,1983,0,BOS,AL,1,
sutclri01,1983,0,CLE,AL,0,
wardga01,1983,0,MIN,AL,1,
whitalo01,1983,0,DET,AL,1,
wilsowi02,1983,0,KCA,AL,1,
yastrca01,1983,0,BOS,AL,1,
youngma01,1983,0,SEA,AL,1,
sotoma01,1983,0,CIN,NL,1,1.0
cartega01,1983,0,MON,NL,1,2.0
oliveal01,1983,0,MON,NL,1,3.0
saxst01,1983,0,LAN,NL,1,4.0
schmimi01,1983,0,PHI,NL,1,5.0
smithoz01,1983,0,SLN,NL,1,6.0
raineti01,1983,0,MON,NL,1,7.0
dawsoan01,1983,0,MON,NL,1,8.0
murphda05,1983,0,ATL,NL,1,9.0
benchjo01,1983,0,CIN,NL,1,
harreke01,1968,0,BOS,AL,1,
johnsda02,1968,0,BAL,AL,1,
johnto01,1968,0,CHA,AL,1,
josepdu01,1968,0,CHA,AL,1,
mantlmi01,1968,0,NYA,AL,1,
mcdowsa01,1968,0,CLE,AL,1,
mclaide01,1968,0,DET,AL,1,
mondari01,1968,0,OAK,AL,1,
odombl01,1968,0,OAK,AL,1,
olivato01,1968,0,MIN,AL,1,
powelbo01,1968,0,BAL,AL,1,
santijo02,1968,0,BOS,AL,0,
stottme01,1968,0,NYA,AL,1,
wertdo01,1968,0,DET,AL,1,
drysddo01,1968,0,LAN,NL,1,1.0
groteje01,1968,0,NYN,NL,1,2.0
mccovwi01,1968,0,SFN,NL,1,3.0
helmsto01,1968,0,CIN,NL,1,4.0
santoro01,1968,0,CHN,NL,1,5.0
kessido01,1968,0,CHN,NL,1,6.0
floodcu01,1968,0,SLN,NL,1,7.0
mayswi01,1968,0,SFN,NL,1,8.0
aaronha01,1968,0,ATL,NL,1,9.0
alleyge01,1968,0,PIT,NL,0,
aloufe01,1968,0,ATL,NL,1,
alouma01,1968,0,PIT,NL,1,
benchjo01,1968,0,CIN,NL,1,
cardele01,1968,0,CIN,NL,1,
carltst01,1968,0,SLN,NL,1,
frymawo01,1968,0,PHI,NL,0,
gibsobo01,1968,0,SLN,NL,0,
halleto01,1968,0,LAN,NL,1,
javieju01,1968,0,SLN,NL,1,
koosmje01,1968,0,NYN,NL,1,
maricju01,1968,0,SFN,NL,1,
perezto01,1968,0,CIN,NL,1,
reedro01,1968,0,ATL,NL,1,
rosepe01,1968,0,CIN,NL,0,
seaveto01,1968,0,NYN,NL,1,
staubru01,1968,0,HOU,NL,1,
willibi01,1968,0,CHN,NL,1,
stottme01,1969,0,NYA,AL,1,1.0
freehbi01,1969,0,DET,AL,1,2.0
powelbo01,1969,0,BAL,AL,1,3.0
carewro01,1969,0,MIN,AL,1,4.0
bandosa01,1969,0,OAK,AL,1,5.0
petrori01,1969,0,BOS,AL,1,6.0
howarfr01,1969,0,WS2,AL,1,7.0
jacksre01,1969,0,OAK,AL,1,8.0
robinfr02,1969,0,BAL,AL,1,9.0
andremi01,1969,0,BOS,AL,1,
blairpa01,1969,0,BAL,AL,1,
culpra01,1969,0,BOS,AL,1,
fregoji01,1969,0,CAL,AL,1,
heganmi01,1969,0,SE1,AL,0,
johnsda02,1969,0,BAL,AL,0,
killeha01,1969,0,MIN,AL,1,
knowlda01,1969,0,WS2,AL,1,
lolicmi01,1969,0,DET,AL,0,
mayca01,1969,0,CHA,AL,1,
mcdowsa01,1969,0,CLE,AL,1,
mclaide01,1969,0,DET,AL,1,
mcnalda01,1969,0,BAL,AL,1,
minchdo01,1969,0,SE1,AL,1,
odombl01,1969,0,OAK,AL,1,
olivato01,1969,0,MIN,AL,0,
robinbr01,1969,0,BAL,AL,1,
rodriel01,1969,0,KCA,AL,0,
rosebjo01,1969,0,MIN,AL,1,
smithre06,1969,0,BOS,AL,1,
whitero01,1969,0,NYA,AL,1,
yastrca01,1969,0,BOS,AL,1,
carltst01,1969,0,SLN,NL,1,1.0
benchjo01,1969,0,CIN,NL,1,2.0
mccovwi01,1969,0,SFN,NL,1,3.0
millafe01,1969,0,ATL,NL,1,4.0
santoro01,1969,0,CHN,NL,1,5.0
kessido01,1969,0,CHN,NL,1,6.0
jonescl01,1969,0,NYN,NL,1,7.0
alouma01,1969,0,PIT,NL,1,8.0
aaronha01,1969,0,ATL,NL,1,9.0
bankser01,1969,0,CHN,NL,1,
beckegl01,1969,0,CHN,NL,1,
cannich01,1969,0,SDN,NL,0,
clemero01,1969,0,PIT,NL,1,
dierkla01,1969,0,HOU,NL,1,
gibsobo01,1969,0,SLN,NL,1,
hundlra01,1969,0,CHN,NL,1,
jacksgr01,1969,0,PHI,NL,0,
koosmje01,1969,0,NYN,NL,1,
maricju01,1969,0,SFN,NL,0,
mayle01,1969,0,CIN,NL,1,
mayswi01,1969,0,SFN,NL,1,
menkede01,1969,0,HOU,NL,1,
niekrph01,1969,0,ATL,NL,1,
perezto01,1969,0,CIN,NL,1,
rosepe01,1969,0,CIN,NL,1,
seaveto01,1969,0,NYN,NL,0,
singebi01,1969,0,LAN,NL,1,
staubru01,1969,0,MON,NL,0,
palmeji01,1970,0,BAL,AL,1,1.0
freehbi01,1970,0,DET,AL,1,2.0
powelbo01,1970,0,BAL,AL,1,3.0
johnsda02,1970,0,BAL,AL,1,4.0
killeha01,1970,0,MIN,AL,1,5.0
aparilu01,1970,0,CHA,AL,1,6.0
howarfr01,1970,0,WS2,AL,1,7.0
yastrca01,1970,0,BOS,AL,1,8.0
robinfr02,1970,0,BAL,AL,1,9.0
alomasa01,1970,0,CAL,AL,1,
carewro01,1970,0,MIN,AL,0,
cuellmi01,1970,0,BAL,AL,0,
fossera01,1970,0,CLE,AL,1,
fregoji01,1970,0,CAL,AL,1,
harpeto01,1970,0,MIL,AL,1,
hortowi01,1970,0,DET,AL,1,
hunteca01,1970,0,OAK,AL,1,
johnsal01,1970,0,CAL,AL,1,
mcdowsa01,1970,0,CLE,AL,1,
mcnalda01,1970,0,BAL,AL,0,
mosesje01,1970,0,BOS,AL,0,
olivato01,1970,0,MIN,AL,1,
otisam01,1970,0,KCA,AL,1,
perryji01,1970,0,MIN,AL,1,
peterfr01,1970,0,NYA,AL,1,
robinbr01,1970,0,BAL,AL,1,
stottme01,1970,0,NYA,AL,1,
whitero01,1970,0,NYA,AL,0,
wrighcl01,1970,0,CAL,AL,1,
seaveto01,1970,0,NYN,NL,1,1.0
benchjo01,1970,0,CIN,NL,1,2.0
allendi01,1970,0,SLN,NL,1,3.0
beckegl01,1970,0,CHN,NL,1,4.0
perezto01,1970,0,CIN,NL,1,5.0
kessido01,1970,0,CHN,NL,1,6.0
cartyri01,1970,0,ATL,NL,1,7.0
mayswi01,1970,0,SFN,NL,1,8.0
aaronha01,1970,0,ATL,NL,1,9.0
clemero01,1970,0,PIT,NL,1,
dietzdi01,1970,0,SFN,NL,1,
gastoci01,1970,0,SDN,NL,1,
gibsobo01,1970,0,SLN,NL,1,
grababi01,1970,0,LAN,NL,1,
harrebu01,1970,0,NYN,NL,1,
hickmji02,1970,0,CHN,NL,1,
hoernjo01,1970,0,PHI,NL,0,
mccovwi01,1970,0,SFN,NL,1,
menkede01,1970,0,HOU,NL,1,
merriji01,1970,0,CIN,NL,1,
millafe01,1970,0,ATL,NL,0,
morgajo02,1970,0,HOU,NL,1,
osteecl01,1970,0,LAN,NL,1,
perryga01,1970,0,SFN,NL,1,
rosepe01,1970,0,CIN,NL,1,
simpswa01,1970,0,CIN,NL,0,
staubru01,1970,0,MON,NL,1,
torrejo01,1970,0,SLN,NL,1,
wilheho01,1970,0,ATL,NL,0,
bluevi01,1971,0,OAK,AL,1,1.0
freehbi01,1971,0,DET,AL,1,2.0
cashno01,1971,0,DET,AL,1,3.0
carewro01,1971,0,MIN,AL,1,4.0
robinbr01,1971,0,BAL,AL,1,5.0
aparilu01,1971,0,BOS,AL,1,6.0
yastrca01,1971,0,BOS,AL,1,7.0
murcebo01,1971,0,NYA,AL,1,8.0
robinfr02,1971,0,BAL,AL,1,9.0
bufordo01,1971,0,BAL,AL,1,
